id_ville,ville_departement,ville_slug,ville_nom,ville_nom_simple,ville_nom_reel,ville_nom_soundex,ville_nom_metaphone,ville_code_postal,ville_commune,ville_code_commune,ville_arrondissement,ville_canton,ville_amdi,ville_population_2010,ville_population_1999,ville_population_2012,ville_densite_2010,ville_surface,ville_longitude_deg,ville_latitude_deg,ville_longitude_grd,ville_latitude_grd,ville_longitude_dms,ville_latitude_dms,ville_zmin,ville_zmax
21395,56,melrand,MELRAND,melrand,Melrand,M4653,MLRNT,56310,128,56128,2,03,6,1507,1525,1500,37,40.39,-3.11667,47.9833,-6053,53311,-30642,475849,32,161
21398,56,gestel,GESTEL,gestel,Gestel,G340,JSTL,56830,063,56063,1,27,6,2594,2235,2600,415,6.25,-3.45,47.8,-6423,53115,-32639,474812,13,66
21401,56,malansac,MALANSAC,malansac,Malansac,M452,MLNSK,56220,123,56123,3,32,6,2064,1904,2000,57,36.18,-2.3,47.6833,-5146,52975,-21741,474040,6,97
21402,56,auray,AURAY,auray,Auray,A600,AR,56400,007,56007,1,02,5,12322,10899,12500,1783,6.91,-2.98333,47.6667,-5910,52964,-25857,474004,0,43
21405,56,monterblanc,MONTERBLANC,monterblanc,Monterblanc,M361452,MNTRBLNK,56250,137,56137,3,06,6,3077,1951,2800,121,25.41,-2.68333,47.75,-5576,53047,-24055,474433,46,151
21406,56,questembert,QUESTEMBERT,questembert,Questembert,Q35163,KSTMRT,56230,184,56184,3,29,5,7391,5717,6900,111,66.38,-2.46667,47.6667,-5322,52957,-22711,473941,27,128
21407,56,queven,QUEVEN,queven,Quéven,Q150,KFN,56530,185,56185,1,27,6,8798,8311,8800,367,23.93,-3.41667,47.7833,-6391,53098,-32455,474719,2,66
21408,56,trinite-sur-mer,"LA TRINITE-SUR-MER","la trinite sur mer","La Trinité-sur-Mer",L36532656,LTRNTSRMR,56470,258,56258,1,30,6,1630,1530,1600,262,6.2,-3.03333,47.5833,-5962,52873,-30147,473507,0,31
21411,56,gacilly,"LA GACILLY","la gacilly","La Gacilly",L240,LKSL,56200,061,56061,3,08,5,2222,2275,2300,134,16.48,-2.15,47.7667,-4965,53072,-20755,474554,4,98
21413,56,theix,THEIX,theix,Theix,T200,0KS,56450,251,56251,3,37,6,6736,5024,6800,142,47.13,-2.66667,47.6333,-5547,52921,-23921,473745,2,107
21415,56,sarzeau,SARZEAU,sarzeau,Sarzeau,S620,SRS,56370,240,56240,3,35,5,7682,6157,7500,127,60.23,-2.76667,47.5333,-5673,52808,-24611,473138,0,42
21416,56,ferel,FEREL,ferel,Férel,F640,FRL,56130,058,56058,3,31,6,2996,2049,2800,103,28.9,-2.35,47.4833,-5200,52758,-22037,472856,0,52
21417,56,erdeven,ERDEVEN,erdeven,Erdeven,E6315,ERTFN,56410,054,56054,1,04,6,3489,2522,3300,113,30.64,-3.15,47.6333,-6103,52936,-30924,473832,0,36
21419,56,carnac,CARNAC,carnac,Carnac,C652,KRNK,56340,034,56034,1,30,6,4295,4443,4400,131,32.71,-3.08333,47.5833,-6016,52872,-30440,473505,0,45
21422,56,cleguerec,CLEGUEREC,cleguerec,Cléguérec,C4262,KLKRK,56480,041,56041,2,05,5,2915,2754,2900,46,62.99,-3.08333,48.1167,-6008,53471,-30414,480727,55,281
21427,56,saint-gildas-de-rhuys,SAINT-GILDAS-DE-RHUYS,"saint gildas de rhuys",Saint-Gildas-de-Rhuys,S532432362,SNTJLTSTRHS,56730,214,56214,3,35,6,1656,1434,1600,108,15.28,-2.83333,47.5,-5749,52778,-25017,473000,0,42
21431,56,moreac,MOREAC,moreac,Moréac,M620,MRK,56500,140,56140,2,16,6,3783,2891,3600,62,60.3,-2.81667,47.9167,-5731,53244,-24916,475509,57,149
21434,56,pontivy,PONTIVY,pontivy,Pontivy,P531,PNTF,56300,178,56178,2,26,4,13765,13501,13700,553,24.85,-2.98333,48.0667,-5888,53410,-25746,480407,48,192
21435,56,lorient,LORIENT,lorient,Lorient,L653,LRNT,56100,121,56121,1,98,4,57204,59224,58100,3272,17.48,-3.36667,47.75,-6336,53051,-32159,474445,0,46
21436,56,merlevenez,MERLEVENEZ,merlevenez,Merlevenez,M64152,MRLFNS,56700,130,56130,1,28,6,3058,2294,3000,173,17.67,-3.23333,47.7333,-6189,53041,-31401,474412,1,40
21438,56,locmariaquer,LOCMARIAQUER,locmariaquer,Locmariaquer,L25626,LKMRKR,56740,116,56116,1,02,6,1661,1366,1700,151,10.99,-2.95,47.5667,-5868,52855,-25643,473409,0,19
21440,56,sourn,"LE SOURN","le sourn","Le Sourn",L265,LSRN,56300,246,56246,2,26,6,2018,1847,2000,125,16.05,-2.98333,48.05,-5918,53381,-25923,480235,46,184
21441,56,carentoir,CARENTOIR,carentoir,Carentoir,C6536,KRNTR,56910,033,56033,3,08,6,2761,2542,2700,46,59.02,-2.13333,47.8167,-4967,53130,-20803,474860,7,109
21442,56,guiscriff,GUISCRIFF,guiscriff,Guiscriff,G610,KSKRF,56560,081,56081,2,07,6,2344,2400,2300,27,85.46,-3.65,48.05,-6646,53389,-33843,480260,70,237
21446,56,riantec,RIANTEC,riantec,Riantec,R532,RNTK,56670,193,56193,1,28,6,5097,4767,5000,362,14.06,-3.31667,47.7167,-6274,53012,-31838,474239,0,35
21447,56,landaul,LANDAUL,landaul,Landaul,L534,LNTL,56690,096,56096,1,25,6,1998,1343,1800,115,17.35,-3.06667,47.75,-6014,53054,-30434,474454,0,66
21448,56,saint-thuriau,SAINT-THURIAU,"saint thuriau",Saint-Thuriau,S536,SNT0R,56300,237,56237,2,26,6,1892,1847,1900,88,21.47,-2.95,48.0167,-5874,53352,-25701,480102,48,129
21453,56,gourin,GOURIN,gourin,Gourin,G650,KRN,56110,066,56066,2,09,5,4084,4467,4100,54,74.72,-3.6,48.1333,-6604,53488,-33627,480822,83,301
21454,56,mauron,MAURON,mauron,Mauron,M650,MRN,56430,127,56127,3,20,5,3284,3198,3200,48,67.23,-2.3,48.0833,-5136,53425,-21709,480456,47,130
21456,56,serent,SERENT,serent,Sérent,S653,SRNT,56460,244,56244,3,19,6,3004,2716,3000,50,59.67,-2.5,47.8167,-5380,53137,-23021,474923,15,156
21460,56,bignan,BIGNAN,bignan,Bignan,B250,BKNN,56500,017,56017,2,34,6,2729,2548,2700,59,45.84,-2.76667,47.8833,-5679,53199,-24628,475245,53,181
21462,56,locmiquelic,LOCMIQUELIC,locmiquelic,Locmiquélic,L25242,LKMKLK,56570,118,56118,1,28,6,4208,3949,4200,1175,3.58,-3.35,47.7167,-6308,53028,-32027,474331,0,24
21465,56,plumelec,PLUMELEC,plumelec,Plumelec,P4542,PLMLK,56420,172,56172,2,34,6,2685,2337,2600,46,58.36,-2.65,47.8333,-5530,53153,-23827,475016,27,165
21467,56,baden,BADEN,baden,Baden,B350,BTN,56870,008,56008,3,38,6,4137,3370,4000,175,23.53,-2.91667,47.6167,-5841,52910,-25513,473707,-1,43
21468,56,port-louis,PORT-LOUIS,"port louis",Port-Louis,P6342,PRTLS,56290,181,56181,1,28,5,2718,2807,2900,2540,1.07,-3.35,47.7167,-6322,53007,-32112,474224,0,14
21469,56,malestroit,MALESTROIT,malestroit,Malestroit,M42363,MLSTRT,56140,124,56124,3,19,5,2488,2472,2500,428,5.81,-2.38333,47.8167,-5244,53122,-22301,474835,10,95
21472,56,sainte-anne-d-auray,SAINTE-ANNE-D'AURAY,"sainte anne d auray",Sainte-Anne-d'Auray,S53536,SNTNTR,56400,263,56263,1,02,6,2433,1846,2300,489,4.97,1.04611,47.7037,-5878,53004,-25714,474213,36,57
21473,56,saint-jean-brevelay,SAINT-JEAN-BREVELAY,"saint jean brevelay",Saint-Jean-Brévelay,S53251614,SNTJNBRFL,56660,222,56222,2,34,5,2724,2368,2700,65,41.83,-2.71667,47.85,-5621,53161,-24320,475042,42,164
21474,56,vannes,VANNES,vannes,Vannes,V520,FNS,56000,260,56260,3,99,3,52515,51759,53000,1625,32.3,-2.75,47.6667,-5664,52950,-24542,473918,0,56
21476,56,arradon,ARRADON,arradon,Arradon,A635,ARTN,56610,003,56003,3,38,6,5378,4719,5200,290,18.49,-2.83333,47.6333,-5733,52917,-24924,473732,0,61
21477,56,marzan,MARZAN,marzan,Marzan,M625,MRSN,56130,126,56126,3,31,6,2004,1693,1900,59,33.84,-2.31667,47.5333,-5178,52823,-21926,473227,0,83
21479,56,guegon,GUEGON,guegon,Guégon,G500,KKN,56120,070,56070,2,15,6,2424,2394,2400,45,53.52,-2.56667,47.9333,-5446,53264,-23353,475617,27,162
21480,56,sene,SENE,sene,Séné,S500,SN,56860,243,56243,3,37,6,8682,7871,8100,435,19.94,-2.75,47.6167,-5637,52911,-24414,473711,0,21
21481,56,landevant,LANDEVANT,landevant,Landévant,L53153,LNTFNT,56690,097,56097,1,25,6,3257,2131,2900,145,22.34,-3.11667,47.7667,-6065,53072,-30718,474553,0,80
21482,56,brehan,BREHAN,brehan,Bréhan,B650,BRHN,56580,024,56024,2,33,6,2336,2314,2300,45,51.65,1.31278,48.0609,-5582,53401,-24114,480339,45,158
21484,56,cleguer,CLEGUER,cleguer,Cléguer,C426,KLKR,56620,040,56040,1,27,6,3306,3059,3300,102,32.15,2.61611,47.8542,-6356,53171,-32302,475115,2,107
21485,56,loyat,LOYAT,loyat,Loyat,L300,LYT,56800,122,56122,3,23,6,1556,1442,1500,37,41.52,-2.4,47.9833,-5244,53322,-22260,475924,32,130
21487,56,caudan,CAUDAN,caudan,Caudan,C350,KTN,56850,036,56036,1,27,6,6918,6745,6800,162,42.63,-3.33333,47.8167,-6310,53121,-32033,474832,2,84
21488,56,damgan,DAMGAN,damgan,Damgan,D525,TMKN,56750,052,56052,3,21,6,1625,1328,1500,159,10.16,-2.58333,47.5167,-5460,52800,-23440,473111,0,20
21490,56,lanester,LANESTER,lanester,Lanester,L5236,LNSTR,56600,098,56098,1,40,5,22219,21901,22500,1209,18.37,-3.35,47.75,-6306,53070,-32020,474548,0,51
21491,56,hennebont,HENNEBONT,hennebont,Hennebont,H5153,HNBNT,56700,083,56083,1,14,5,15191,13410,14600,818,18.57,-3.28333,47.8,-6239,53116,-31644,474815,0,82
21495,56,languidic,LANGUIDIC,languidic,Languidic,L5232,LNKTK,56440,101,56101,1,14,6,7318,6488,7300,67,109.08,-3.16667,47.8333,-6105,53148,-30928,475000,7,126
21498,56,caden,CADEN,caden,Caden,C350,KTN,56220,028,56028,3,32,6,1600,1483,1600,41,38.1,-2.28333,47.6333,-5138,52923,-21717,473751,1,91
21500,56,ploeren,PLOEREN,ploeren,Ploeren,P465,PLRN,56880,164,56164,3,38,6,5786,3984,5700,283,20.44,-2.88333,47.65,-5781,52951,-25200,473922,3,58
21502,56,meucon,MEUCON,meucon,Meucon,M250,MKN,56890,132,56132,3,10,6,2119,1268,2100,369,5.73,-2.76667,47.7167,-5667,53019,-24551,474301,45,132
21503,56,pleucadeuc,PLEUCADEUC,pleucadeuc,Pleucadeuc,P4232,PLKTK,56140,159,56159,3,29,6,1799,1483,1800,52,34.56,-2.36667,47.75,-5236,53066,-22233,474532,7,99
21505,56,surzur,SURZUR,surzur,Surzur,S626,SRSR,56450,248,56248,3,37,6,3720,2431,3400,64,57.29,-2.63333,47.5833,-5518,52865,-23747,473442,0,42
21507,56,ambon,AMBON,ambon,Ambon,A515,AMN,56190,002,56002,3,21,6,1732,1268,1600,45,38.04,-2.56667,47.55,-5436,52838,-23323,473314,0,57
21511,56,arzon,ARZON,arzon,Arzon,A625,ARSN,56640,005,56005,3,35,6,2112,2046,2200,236,8.93,-2.9,47.55,-5809,52831,-25329,473253,0,36
21513,56,ploemeur,PLOEMEUR,ploemeur,Ploemeur,P456,PLMR,56270,162,56162,1,42,5,17805,18301,18200,448,39.72,-3.43333,47.7333,-6408,53040,-32552,474409,-1,55
21515,56,plumeliau,PLUMELIAU,plumeliau,Pluméliau,P454,PLML,56930,173,56173,2,03,6,3607,3091,3500,53,67.72,-2.96667,47.9667,-5900,53286,-25824,475728,33,152
21516,56,nivillac,NIVILLAC,nivillac,Nivillac,N142,NFLK,56130,147,56147,3,31,6,4066,3199,3900,73,55.48,-2.28333,47.5333,-5132,52815,-21657,473202,0,71
21517,56,sulniac,SULNIAC,sulniac,Sulniac,S452,SLNK,56250,247,56247,3,06,6,3206,2209,3100,114,27.92,-2.56667,47.6833,-5453,52973,-23418,474032,16,146
21519,56,bono,BONO,bono,Bono,B500,BN,56400,262,56262,1,02,6,2176,1860,2200,365,5.96,1.04917,47.6403,-5874,52934,-25703,473825,0,42
21522,56,locqueltas,LOCQUELTAS,locqueltas,Locqueltas,L2432,LKKLTS,56390,120,56120,3,10,6,1616,1214,1600,83,19.46,1.23389,47.757,-5669,53063,-24558,474525,53,144
21524,56,campeneac,CAMPENEAC,campeneac,Campénéac,C5152,KMPNK,56800,032,56032,3,23,6,1811,1466,1700,29,60.57,-2.3,47.95,-5145,53287,-21741,475728,46,216
21525,56,larmor-plage,LARMOR-PLAGE,"larmor plage",Larmor-Plage,L656142,LRMRPLJ,56260,107,56107,1,42,6,8334,8472,8400,1146,7.27,-3.38333,47.7,-6356,53007,-32303,474223,0,39
21530,56,reguiny,REGUINY,reguiny,Réguiny,R250,RKN,56500,190,56190,2,33,6,1813,1534,1800,64,27.92,-2.75,47.9667,-5647,53308,-24446,475836,61,129
21534,56,plouharnel,PLOUHARNEL,plouharnel,Plouharnel,P4654,PLHRNL,56340,168,56168,1,30,6,2038,1699,2000,111,18.32,-3.11667,47.6,-6054,52887,-30646,473553,0,33
21535,56,etel,ETEL,etel,Étel,E340,ETL,56410,055,56055,1,04,6,2077,2138,2100,1193,1.74,-3.2,47.65,-6152,52953,-31203,473928,0,17
21538,56,noyal-pontivy,NOYAL-PONTIVY,"noyal pontivy",Noyal-Pontivy,N41531,NYLPNTF,56920,151,56151,2,26,6,3726,3284,3600,69,53.45,-2.88333,48.0667,-5798,53408,-25255,480400,54,162
21540,56,josselin,JOSSELIN,josselin,Josselin,J450,JSLN,56120,091,56091,2,15,5,2501,2421,2600,558,4.48,-2.55,47.95,-5427,53284,-23254,475721,32,93
21542,56,plouay,PLOUAY,plouay,Plouay,P400,PL,56240,166,56166,1,24,5,5284,4764,5300,78,67.33,-3.33333,47.9167,-6302,53239,-32007,475453,13,164
21544,56,saint-nolff,SAINT-NOLFF,"saint nolff",Saint-Nolff,S53541,SNTNLF,56250,231,56231,3,06,6,3736,3296,3600,144,25.92,-2.65,47.7,-5542,53004,-23906,474213,19,147
21545,56,saint-philibert-56,SAINT-PHILIBERT,"saint philibert",Saint-Philibert,S5314163,SNTFLBRT,56470,233,56233,1,02,6,1564,1258,1500,221,7.05,-3,47.5833,-5929,52874,-30000,473512,0,26
21550,56,lanouee,LANOUEE,lanouee,Lanouée,L500,LN,56120,102,56102,2,15,6,1690,1643,1700,38,43.76,-2.58333,48,-5465,53336,-23455,480007,32,117
21551,56,plougoumelen,PLOUGOUMELEN,plougoumelen,Plougoumelen,P42545,PLKMLN,56400,167,56167,1,02,6,2404,1764,2400,112,21.3,-2.93333,47.65,-5837,52947,-25501,473909,0,56
21552,56,taupont,TAUPONT,taupont,Taupont,T153,TPNT,56800,249,56249,3,23,6,2162,1905,2100,74,29.17,-2.43333,47.95,-5306,53287,-22619,475731,22,91
21554,56,inguiniel,INGUINIEL,inguiniel,Inguiniel,I5254,INKNL,56240,089,56089,1,24,6,2086,1890,2100,40,51.4,-3.28333,47.9833,-6243,53307,-31658,475835,49,171
21556,56,langonnet,LANGONNET,langonnet,Langonnet,L5253,LNKNT,56630,100,56100,2,09,6,1916,1917,1900,22,85.4,-3.5,48.1,-6477,53451,-32936,480620,104,292
21560,56,grand-champ,GRAND-CHAMP,"grand champ",Grand-Champ,G653251,KRNTXMP,56390,067,56067,3,10,5,4964,4243,4800,73,67.34,-2.85,47.7667,-5756,53065,-25040,474531,28,167
21561,56,rohan,ROHAN,rohan,Rohan,R500,RHN,56580,198,56198,2,33,5,1653,1521,1600,70,23.43,-2.76667,48.0667,-5655,53410,-24510,480407,60,150
21563,56,guidel,GUIDEL,guidel,Guidel,G340,KTL,56520,078,56078,1,27,6,10359,9155,10100,198,52.29,2.51139,47.7906,-6472,53101,-32919,474726,0,70
21564,56,malguenac,MALGUENAC,malguenac,Malguénac,M4252,MLKNK,56300,125,56125,2,05,6,1741,1658,1700,45,38.45,-3.05,48.0833,-5986,53423,-30305,480450,73,222
21566,56,bubry,BUBRY,bubry,Bubry,B600,BBR,56310,026,56026,1,24,6,2388,2351,2300,34,69.09,-3.16667,47.9667,-6122,53293,-31023,475749,40,177
21569,56,pluneret,PLUNERET,pluneret,Pluneret,P4563,PLNRT,56400,176,56176,1,02,6,5149,3728,5000,196,26.2,-2.96667,47.6833,-5882,52973,-25727,474032,0,59
21570,56,ploermel,PLOERMEL,ploermel,Ploërmel,P4654,PLRML,56800,165,56165,3,23,5,9067,7526,8800,178,50.81,-2.4,47.9333,-5260,53258,-22351,475554,19,106
21573,56,saint-pierre-quiberon,SAINT-PIERRE-QUIBERON,"saint pierre quiberon",Saint-Pierre-Quiberon,S53162165,SNTPRKBRN,56510,234,56234,1,30,6,2158,2167,2200,286,7.54,-3.13333,47.5167,-6078,52801,-30803,473115,0,26
21576,56,inzinzac-lochrist,INZINZAC-LOCHRIST,"inzinzac lochrist",Inzinzac-Lochrist,I525242623,INSNSKLXRST,56650,090,56090,1,14,6,6013,5399,5800,134,44.67,2.73306,47.8437,-6226,53160,-31601,475037,2,111
21577,56,plumelin,PLUMELIN,plumelin,Plumelin,P4545,PLMLN,56500,174,56174,2,16,6,2514,1786,2400,80,31.33,-2.88333,47.8667,-5805,53180,-25317,475142,42,153
21579,56,guer,GUER,guer,Guer,G600,KR,56380,075,56075,3,13,5,6193,5555,6200,118,52.11,-2.11667,47.9,-4952,53227,-20714,475414,18,155
21581,56,faouet-56,"LE FAOUET","le faouet","Le Faouët",L130,LFT,56320,057,56057,2,07,5,2866,2808,2900,84,34.03,-3.5,48.0417,-6475,53370,-32929,480159,53,202
21586,56,guern,GUERN,guern,Guern,G650,KRN,56310,076,56076,2,26,6,1422,1400,1500,30,47.01,-3.08333,48.0333,-6031,53367,-30530,480150,67,188
21588,56,camors,CAMORS,camors,Camors,C562,KMRS,56330,031,56031,1,25,6,2821,2353,2800,76,37.09,-3,47.85,-5930,53164,-30003,475052,27,137
21590,56,plescop,PLESCOP,plescop,Plescop,P421,PLSKP,56890,158,56158,3,10,6,4696,3685,4700,201,23.35,-2.8,47.7,-5714,52999,-24822,474156,17,67
21592,56,brech,BRECH,brech,Brech,B620,BRX,56400,023,56023,1,25,6,6487,4496,6400,158,40.86,-2.98333,47.7167,-5924,53023,-25944,474314,0,66
21596,56,noyal-muzillac,NOYAL-MUZILLAC,"noyal muzillac",Noyal-Muzillac,N45242,NYLMSLK,56190,149,56149,3,21,6,2480,1922,2300,50,48.89,-2.45,47.5833,-5326,52880,-22725,473530,7,87
21599,56,palais,"LE PALAIS","le palais","Le Palais",L142,LPLS,56360,152,56152,1,22,5,2552,2462,2500,146,17.43,-3.15,47.35,-6102,52607,-30919,472047,0,58
21601,56,pluvigner,PLUVIGNER,pluvigner,Pluvigner,P41256,PLFKNR,56330,177,56177,1,25,5,7006,5429,6800,84,82.83,-3.01667,47.7667,-5941,53084,-30037,474633,17,146
21604,56,meneac,MENEAC,meneac,Ménéac,M200,MNK,56490,129,56129,3,36,6,1586,1688,1700,23,68.22,-2.46667,48.15,-5330,53488,-22739,480822,68,208
21605,56,plaudren,PLAUDREN,plaudren,Plaudren,P4365,PLTRN,56420,157,56157,3,10,6,1617,1453,1600,39,41.07,-2.7,47.7833,-5588,53088,-24133,474644,42,154
21606,56,pont-scorff,PONT-SCORFF,"pont scorff",Pont-Scorff,P53261,PNTSKRF,56620,179,56179,1,27,5,3211,2632,3100,136,23.5,2.59695,47.8342,-6377,53149,-32411,475003,2,72
21607,56,plouhinec-56,PLOUHINEC,plouhinec,Plouhinec,P452,PLHNK,56680,169,56169,1,28,6,5003,4146,4800,140,35.58,2.74889,47.6975,-6208,52997,-31504,474151,0,25
21609,56,groix,GROIX,groix,Groix,G620,KRKS,56590,069,56069,1,11,5,2253,2285,2300,152,14.82,-3.46667,47.6333,-6435,52932,-32718,473819,0,48
21610,56,locmine,LOCMINE,locmine,Locminé,L250,LKMN,56500,117,56117,2,16,5,4268,3429,4000,878,4.86,-2.83333,47.8833,-5747,53207,-25009,475312,69,153
21611,56,saint-jacut-les-pins,SAINT-JACUT-LES-PINS,"saint jacut les pins",Saint-Jacut-les-Pins,S532342152,SNTJKTLSPNS,56220,221,56221,3,01,6,1744,1561,1700,76,22.81,-2.21667,47.6833,-5057,52984,-21255,474107,2,88
21612,56,penestin,PENESTIN,penestin,Pénestin,P5235,PNSTN,56760,155,56155,3,31,6,1900,1527,1800,87,21.69,-2.48333,47.4833,-5345,52759,-22828,472858,0,38
21613,56,belz,BELZ,belz,Belz,B420,BLS,56550,013,56013,1,04,5,3497,3287,3500,223,15.67,-3.16667,47.6833,-6118,52973,-31012,474033,0,33
21614,56,baud,BAUD,baud,Baud,B300,BT,56150,010,56010,2,03,5,6010,4814,5700,124,48.09,-3.01667,47.8667,-5950,53195,-30108,475232,22,157
21616,56,ploemel,PLOEMEL,ploemel,Ploemel,P454,PLML,56400,161,56161,1,04,6,2533,2047,2500,100,25.16,-3.06667,47.65,-6009,52945,-30420,473902,5,53
21617,56,plumergat,PLUMERGAT,plumergat,Plumergat,P45623,PLMRKT,56400,175,56175,1,02,6,3552,2600,3300,84,41.94,-2.91667,47.75,-5837,53047,-25502,474431,17,88
21620,56,quiberon,QUIBERON,quiberon,Quiberon,Q165,KBRN,56170,186,56186,1,30,5,5058,5074,5000,572,8.83,-3.11667,47.4833,-6063,52759,-30714,472900,0,33
21621,56,berric,BERRIC,berric,Berric,B620,BRK,56230,015,56015,3,29,6,1591,1027,1500,74,21.45,-2.51667,47.6333,-5402,52925,-23132,473755,24,122
21624,56,saint-jean-la-poterie,SAINT-JEAN-LA-POTERIE,"saint jean la poterie",Saint-Jean-la-Poterie,S53254136,SNTJNLPTR,56350,223,56223,3,01,6,1522,1331,1500,180,8.44,-2.13333,47.6333,-4958,52929,-20733,473811,1,81
21626,56,locoal-mendon,LOCOAL-MENDON,"locoal mendon",Locoal-Mendon,L24535,LKLMNTN,56550,119,56119,1,04,6,3149,2178,3100,78,39.97,-3.1,47.7167,-6046,53013,-30618,474242,0,42
21628,56,elven,ELVEN,elven,Elven,E415,ELFN,56250,053,56053,3,06,5,5310,3556,4800,82,64.05,-2.58333,47.7333,-5474,53035,-23526,474353,34,152
21629,56,crach,CRACH,crach,Crach,C620,KRX,56950,046,56046,1,02,6,3283,3029,3300,107,30.54,-3.00833,47.6167,-5931,52908,-30005,473702,0,44
21630,56,saint-ave,SAINT-AVE,"saint ave",Saint-Avé,S531,SNTF,56890,206,56206,3,37,6,10450,8298,10100,400,26.09,-2.75,47.6833,-5634,52985,-24404,474112,12,136
21634,56,credin,CREDIN,credin,Crédin,C635,KRTN,56580,047,56047,2,33,6,1500,1372,1500,44,33.74,-2.76667,48.0333,-5670,53372,-24601,480205,52,139
21635,56,naizin,NAIZIN,naizin,Naizin,N250,NSN,56500,144,56144,2,16,6,1714,1524,1700,41,40.99,-2.83333,47.9833,-5742,53322,-24955,475922,57,136
21637,56,rieux-56,RIEUX,rieux,Rieux,R200,RKS,56350,194,56194,3,01,6,2904,2784,2800,104,27.78,-2.1,47.6,-4937,52886,-20627,473552,0,81
21640,56,muzillac,MUZILLAC,muzillac,Muzillac,M242,MSLK,56190,143,56143,3,21,5,4694,3807,4500,118,39.5,-2.48333,47.55,-5353,52837,-22854,473311,0,65
21642,56,kervignac,KERVIGNAC,kervignac,Kervignac,K61252,KRFKNK,56700,094,56094,1,28,6,5965,4111,5400,150,39.56,-3.23333,47.7667,-6195,53070,-31420,474548,0,70
21643,56,colpo,COLPO,colpo,Colpo,C410,KLP,56390,042,56042,3,10,6,2230,1810,2200,84,26.48,-2.81667,47.8167,-5718,53133,-24837,474909,52,156
21645,56,peaule,PEAULE,peaule,Péaule,P400,PL,56130,153,56153,3,29,6,2516,2209,2500,64,39.25,-2.36667,47.5833,-5214,52869,-22122,473455,0,92
21646,56,allaire,ALLAIRE,allaire,Allaire,A460,ALR,56350,001,56001,3,01,5,3658,3188,3600,87,41.74,-2.16667,47.6333,-4999,52930,-20946,473813,1,88
21655,57,behren-les-forbach,BEHREN-LES-FORBACH,"behren les forbach",Behren-lès-Forbach,B65421612,BRNLSFRBX,57460,058,57058,3,47,5,8193,10073,8500,1478,5.54,6.95,49.1667,5109,54638,+65605,491026,243,382
21669,57,chateau-salins,CHATEAU-SALINS,"chateau salins",Château-Salins,C32452,XTSLNS,57170,132,57132,2,06,4,2422,2483,2500,225,10.76,6.5,48.8167,4635,54246,+63030,484918,201,331
21674,57,phalsbourg,PHALSBOURG,phalsbourg,Phalsbourg,P42162,FLSBRK,57370,540,57540,5,24,5,4736,4500,4700,360,13.15,7.26667,48.7667,5469,54187,+71530,484604,200,384
21684,57,manom,MANOM,manom,Manom,M000,MNM,57100,441,57441,7,38,6,2642,2725,2700,254,10.39,6.18333,49.3667,4279,54856,+61117,492213,148,245
21694,57,marly-57,MARLY,marly,Marly,M640,MRL,57155,447,57447,4,33,6,9707,10136,9500,898,10.8,6.14973,49.0612,4237,54512,+60859,490340,167,201
21699,57,metzervisse,METZERVISSE,metzervisse,Metzervisse,M32612,MTSRFS,57940,465,57465,7,21,5,1826,1272,1700,203,8.99,6.28333,49.3167,4388,54795,+61709,491854,173,256
21700,57,stiring-wendel,STIRING-WENDEL,"stiring wendel",Stiring-Wendel,S3652534,STRNKWNTL,57350,660,57660,3,51,5,12438,13126,12300,3455,3.6,6.93333,49.2,5103,54667,+65545,491160,205,254
21703,57,morhange,MORHANGE,morhange,Morhange,M652,MRHNJ,57340,483,57483,3,14,6,3772,4050,3800,245,15.38,6.63333,48.9167,4777,54360,+63809,485525,221,305
21708,57,ennery-57,ENNERY,ennery,Ennery,E560,ENR,57365,193,57193,4,35,6,1715,1760,1700,236,7.24,6.21667,49.2167,4311,54696,+61300,491334,154,228
21715,57,yutz,YUTZ,yutz,Yutz,Y320,YTS,57970,757,57757,7,38,5,16171,14676,16200,1157,13.97,6.18862,49.3589,4280,54843,+61119,492132,147,217
21718,57,remilly-57,REMILLY,remilly,Rémilly,R540,RML,57580,572,57572,4,23,6,2121,1810,2000,111,18.94,6.4,49.0167,4507,54460,+62336,490049,220,312
21720,57,montois-la-montagne,MONTOIS-LA-MONTAGNE,"montois la montagne",Montois-la-Montagne,M3245325,MNTSLMNTKN,57860,481,57481,4,48,6,2364,2617,2400,332,7.1,6.01667,49.2167,4095,54686,+60120,491303,174,330
21722,57,cocheren,COCHEREN,cocheren,Cocheren,C650,KXRN,57800,144,57144,3,47,6,3496,3293,3400,622,5.62,6.85,49.15,5022,54604,+65123,490836,200,340
21730,57,willerwald,WILLERWALD,willerwald,Willerwald,W4643,WLRWLT,57430,746,57746,6,28,6,1500,1223,1500,237,6.31,7.03333,49.0333,5220,54475,+70206,490137,206,265
21735,57,cattenom,CATTENOM,cattenom,Cattenom,C350,KTNM,57570,124,57124,7,05,5,2660,2269,2600,104,25.53,6.25,49.4167,4341,54896,+61437,492422,148,237
21738,57,morsbach,MORSBACH,morsbach,Morsbach,M6212,MRSBX,57600,484,57484,3,47,6,2581,2450,2600,507,5.09,6.86667,49.1667,5038,54630,+65215,491001,197,320
21746,57,boulange,BOULANGE,boulange,Boulange,B452,BLNJ,57113,096,57096,8,11,6,2290,1777,2300,179,12.78,5.95,49.3833,4018,54869,+55709,492254,285,384
